time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7;cpu_8;cpu_9;cpu_10;cpu_11;cpu_12;cpu_13;cpu_14;cpu_15;cpu_16;cpu_17;cpu_18;cpu_19;cpu_20;cpu_21;cpu_22;cpu_23;cpu_24;cpu_25;cpu_26;cpu_27;cpu_28;cpu_29;cpu_30;cpu_31
1086210.0;5;5463.414551;504390.25;0.22;884420;1656652;72;2.3;15;88;75;75;75;100;75;75;50;88.0;75;75.0;38.0;88.0;75.0;75.0;50.0;88.0;62;75;62;75.0;62;75.0;88;62.0;62.0;100.0;100.0;62.0;62.0;100.0;88.0
1086210.0;5;27870.966797;800516.125;0.22;884420;1656652;72;2.4;15;87;75;75;75;87;75;75;49;87.0;75;75.0;62.0;100.0;75.0;75.0;75.0;87.0;62;87;62;75.0;62;87.0;100;75.0;62.0;100.0;100.0;87.0;62.0;100.0;62.0
1086220.0;5;7368.420898;653052.625;0.22;884420;1656652;72;2.0;15;75;75;100;75;88;75;88;50;75.0;62;50.0;25.0;75.0;88.0;50.0;62.0;88.0;62;75;50;62.0;62;75.0;100;62.0;50.0;100.0;100.0;75.0;50.0;100.0;75.0
1086220.0;5;3111.111084;459555.53125;0.22;884420;1656652;72;2.4;15;75;75;87;75;100;62;87;75;62.0;75;75.0;37.0;62.0;62.0;87.0;62.0;100.0;62;75;62;87.0;62;75.0;75;75.0;62.0;100.0;100.0;87.0;62.0;100.0;75.0
1086220.0;5;6736.841797;653052.625;0.22;884420;1656652;72;2.3;15;100;88;88;75;88;75;100;75;75.0;88;75.0;62.0;88.0;88.0;75.0;62.0;75.0;62;75;62;62.0;62;88.0;62;75.0;38.0;100.0;100.0;75.0;62.0;100.0;75.0
1086220.0;5;8000.0;886285.75;0.22;884420;1656652;72;2.0;15;100;75;75;75;100;62;75;75;62.0;75;75.0;24.0;87.0;75.0;62.0;49.0;62.0;62;100;62;87.0;62;100.0;62;75.0;62.0;100.0;100.0;75.0;49.0;100.0;87.0
1086220.0;5;3027.0271;558918.9375;0.22;884420;1656652;72;2.0;15;75;75;75;62;62;87;75;62;87.0;62;75.0;87.0;75.0;62.0;62.0;75.0;75.0;62;75;87;100.0;62;87.0;49;75.0;62.0;100.0;100.0;62.0;62.0;100.0;62.0
1086220.0;5;7314.285645;590857.125;0.22;884420;1656652;72;2.0;15;87;75;75;75;75;62;75;75;100.0;75;100.0;49.0;87.0;87.0;75.0;75.0;75.0;87;100;62;87.0;62;100.0;75;62.0;62.0;100.0;100.0;75.0;62.0;100.0;75.0
1086220.0;5;6400.0;590857.125;0.22;884420;1656652;72;2.0;15;100;75;100;62;75;88;88;62;100.0;62;100.0;50.0;88.0;62.0;75.0;62.0;75.0;62;100;75;100.0;50;88.0;62;75.0;50.0;100.0;100.0;75.0;62.0;100.0;50.0
1086220.0;5;4666.666504;919111.0625;0.22;884420;1656652;72;2.4;15;100;49;100;37;75;75;87;87;100.0;87;100.0;49.0;87.0;75.0;75.0;87.0;87.0;100;100;100;100.0;75;75.0;75;100.0;75.0;100.0;100.0;49.0;62.0;100.0;75.0
